precursor,co2_uptake_lp,ch4_uptake_hp,logKH_CO2,logKH_CH4,pore_diameter,density,metal_frag,linker_smiles,label_co2_capture,label_ch4_storage
CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[Cu][Cu],0.373874964,20.0460366003,-4.605180725426602,-5.000351051785406,11.61852,0.5100300000000001,[Cu][Cu],CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-],0,1
[CH2]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[CH2])c1ccc(cc1)C(=O)[O-].[Cu][Cu],1.06869143,15.2493237,-4.138418398769457,-4.756166060872041,9.53314,0.644874,[Cu][Cu],[CH2]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[CH2])c1ccc(cc1)C(=O)[O-],0,1
O=N(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)C(=O)[O-])C(=O)[O-].[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,1.481036702,9.6203491497,-3.5902883050030154,-5.084268897558144,10.47066,0.8431120000000001,[Zn],O=N(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)C(=O)[O-])C(=O)[O-].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,0,1
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1OC12[C][C][C]2[C][C]1)c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC12[C][C][C]2[C][C]1,0.501965789,16.8266275323,-4.488477587466983,-4.881953633714656,8.8085,0.6218779999999999,[Cu][Cu],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1OC12[C][C][C]2[C][C]1)c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC12[C][C][C]2[C][C]1,0,1
[C][C]C1([C][C]1)Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C]1)c1ccc(cc1)C(=O)[O-].[Cu][Cu],0.366681387,17.6638886561,-4.619027600788272,-4.982349065584731,9.53654,0.5722970000000001,[Cu][Cu],[C][C]C1([C][C]1)Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C]1)c1ccc(cc1)C(=O)[O-],0,1
C[C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C](C)C)c1ccc(cc1)C(=O)[O-])C.[Cu][Cu],0.440871347,18.8358086697,-4.538093482128602,-4.947667800196723,9.27242,0.544667,[Cu][Cu],C[C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C](C)C)c1ccc(cc1)C(=O)[O-])C,0,1
[C]=[C]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]=[C])c1ccc(cc1)C(=O)[O-].[Cu][Cu],0.585578119,16.6286556095,-4.414117589206844,-4.847586278830621,10.19907,0.599366,[Cu][Cu],[C]=[C]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]=[C])c1ccc(cc1)C(=O)[O-],0,1
[C][C][C]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C][C][C])c1ccc(cc1)C(=O)[O-].[Cu][Cu],1.37664638,13.4232645642,-4.0083571130532745,-4.692968456220631,7.154780000000001,0.736061,[Cu][Cu],[C][C][C]Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C][C][C])c1ccc(cc1)C(=O)[O-],0,1
[C][C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]([C])[C])c1ccc(cc1)C(=O)[O-])[C].[Cu][Cu],1.57755925,11.3156138563,-3.942923750457565,-4.675874001225196,7.20985,0.7543719999999999,[Cu][Cu],[C][C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]([C])[C])c1ccc(cc1)C(=O)[O-])[C],0,1
[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C][C]1)c1ccc(cc1)C(=O)[O-].[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]1[C][C][C]1)c1ccc(cc1)C(=O)[O-].[C]#[C].[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]1[C][C][C]1[C][C])c1ccc(cc1)C(=O)[O-].[Cu][Cu],0.505525195,16.8141368167,-4.479410363017919,-4.875300191067883,8.83339,0.625162,[Cu][Cu],[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C][C]1)c1ccc(cc1)C(=O)[O-].[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]1[C][C][C]1)c1ccc(cc1)C(=O)[O-].[C]#[C].[C][C][C]1[C][C][C]1Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C]1[C][C][C]1[C][C])c1ccc(cc1)C(=O)[O-],0,1
[Eu].[O-]C(=O)c1cc(nc(c1)C(=O)[O-])C(=O)[O-],1.907482495,1.5360794244999998,-0.8932551100995495,-5.259296325827338,4.232069999999999,2.15948,[Eu],[O-]C(=O)c1cc(nc(c1)C(=O)[O-])C(=O)[O-],0,0
I[Cu]12[Cu]3[Cu]1([Cu]23I)I.[C]#N,0.08144945,2.3184193449,-5.279753846382394,-5.730956627778603,9.49806,2.20878,I[Cu]12[Cu]3[Cu]1([Cu]23I)I,[C]#N,0,0
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Cd])[Zn],1.127086333,7.2180906425,-3.9111979131380497,-5.046247071526048,8.221960000000001,1.18297,[Zn][O]([Cd])[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0
[C]#N.[Mn].[N]1C=C[C](C=C1)C=Cc1ccncc1.[W].n1ccc(cc1)C=Cc1ccncc1,1.733103484,5.1061848985000005,-2.936366454769215,-5.391728627492563,7.62122,1.27361,[Mn].[W],[C]#N.[N]1C=C[C](C=C1)C=Cc1ccncc1.n1ccc(cc1)C=Cc1ccncc1,0,0
[Cd].[O-]C(=O)c1cc2ccccc2cc1C(=O)[O-].n1ccc(cc1)[N][N]c1ccncc1,1.652869737,2.8168417144,-1.279207502082481,-4.882013205447836,4.43325,1.38943,[Cd],[O-]C(=O)c1cc2ccccc2cc1C(=O)[O-].n1ccc(cc1)[N][N]c1ccncc1,0,0
C(Cc1ccncc1)Cc1ccncc1.[Cd],4.893925953,9.2628880904,-2.008303103044264,-4.556489808934428,4.656000000000001,0.907045,[Cd],C(Cc1ccncc1)Cc1ccncc1,1,1
[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[U],0.1146319,24.6164162149,-5.117420253805013,-5.322721629560502,34.00674,0.237838,[U],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,1
Cl[Cd]Cl.c1ccc(cn1)C1=C2C=CC3=[N]2[Cd]2[Cd]4n5c1ccc5C(=C1[N]4=C(C(=c4n2c(=C3c2cccnc2)cc4)c2cccnc2)C=C1)c1cccnc1,2.260845858,1.5911238305000002,-0.7619790013240514,-4.362754504710882,5.85546,1.61562,Cl[Cd]Cl,c1ccc(cn1)C1=C2C=CC3=[N]2[Cd]2[Cd]4n5c1ccc5C(=C1[N]4=C(C(=c4n2c(=C3c2cccnc2)cc4)c2cccnc2)C=C1)c1cccnc1,0,0
[Er].[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],3.427412656,4.6704745761,-2.569133546374529,-4.825687194180018,4.46391,1.5136500000000002,[Er],[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-],1,0
[In].[O-]C(=O)c1cc(OCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],2.432836411,5.9131507807000006,-3.620020443800372,-4.410250287115548,4.886769999999999,1.1967,[In],[O-]C(=O)c1cc(OCCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0
[Mn].[O-]C(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)[O-],5.486899455,6.724186154,-2.5804093443958576,-4.315622384832657,5.32857,1.15511,[Mn],[O-]C(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)[O-],1,0
CC1=NN=N[N]1.[C]C1=NN=N[N]1.[Cu],1.323366781,4.1249275283,-3.988374585896744,-4.923461498263742,5.90125,1.49858,[Cu],CC1=NN=N[N]1.[C]C1=NN=N[N]1,0,0
N#C[N]C#N.[Zn].n1ccc(cc1)CCc1ccncc1,2.450961703,6.628422798,-3.415718541393072,-4.317772767576542,5.62402,1.0296,[Zn],N#C[N]C#N.n1ccc(cc1)CCc1ccncc1,0,0
[Gd].[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O],1.257955262,1.8399684428,-3.725789022214415,-4.004453866836663,4.9119600000000005,1.5455,[Gd],[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O],0,0
[Ni].[O-]C=O.n1ccncc1,5.369458179,5.2485337607,-1.4457107704984016,-4.932813793988103,4.10367,1.44091,[Ni],[O-]C=O.n1ccncc1,1,0
[Co][OH2][Co].n1ccc(cc1)c1ccncc1,1.984092206,8.8739023689,-3.819421134425647,-4.648878455339118,7.2826,0.8633329999999999,[Co][OH2][Co],n1ccc(cc1)c1ccncc1,0,1
[O-]C(=O)c1ccc(cc1NC1=NC(=[N]=C([N]1)Nc1cc(ccc1C(=O)[O-])C(=O)[O-])Nc1ccc(cc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1NC1=NC(=[N]=C([N]1)Nc1ccc(cc1)C(=O)[O-])Nc1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn],0.484659353,13.8057939023,-4.499098317993067,-4.998738038322661,8.53899,0.74811,[Zn],[O-]C(=O)c1ccc(cc1NC1=NC(=[N]=C([N]1)Nc1cc(ccc1C(=O)[O-])C(=O)[O-])Nc1ccc(cc1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1NC1=NC(=[N]=C([N]1)Nc1ccc(cc1)C(=O)[O-])Nc1cc(ccc1C(=O)[O-])C(=O)[O-])C(=O)[O-],0,1
[O-]C(=O)c1cncc(c1)C(=O)[O-].[Pr],3.554473399,3.7850052162,-1.3515472843618408,-4.8485657918952425,4.97933,1.58439,[Pr],[O-]C(=O)c1cncc(c1)C(=O)[O-],1,0
Cl[Pd](Cl)(Cl)Cl.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],0.497816484,7.4917523564,-4.433423461548286,-5.067482097822874,9.76128,1.07567,Cl[Pd](Cl)(Cl)Cl.[Cu][Cu],[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0
C[C]1C2=C(N=c3c([N]2)cc2=NN=Nc2c3)C(c2c1nc1C=C3N=NN=C3[CH]c1n2)(C)C.C[C]1C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1C2=Nc3cc4=NN=Nc4cc3=N[C]2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1c2nc3cc4=N[N]N=c4cc3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.[Cu],1.366064174,5.3229232522,-3.756899913676016,-5.404673560977322,9.27008,1.12073,[Cu],C[C]1C2=C(N=c3c([N]2)cc2=NN=Nc2c3)C(c2c1nc1C=C3N=NN=C3[CH]c1n2)(C)C.C[C]1C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1C2=Nc3cc4=NN=Nc4cc3=N[C]2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1c2nc3cc4=N[N]N=c4cc3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C,0,0
C[C]1C2=C(N=c3c([N]2)cc2=NN=Nc2c3)C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1C2=Nc3cc4=NN=Nc4cc3=N[C]2C(c2c1nc1C=C3N=NN=C3[CH]c1n2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(C2=C1N=c1cc3N=NN=c3cc1[N]2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(C2=C1[N]c1cc3=NN=Nc3cc1=N2)(C)C.C[C]1c2nc3=C[C]4N=NN=C4C=c3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1c2nc3C=C4N=NN=C4[CH]c3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.[Cu],0.595248385,4.4520816965,-4.3911745562200455,-5.289952906541887,8.03408,1.2219799999999998,[Cu],C[C]1C2=C(N=c3c([N]2)cc2=NN=Nc2c3)C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1C2=Nc3cc4=NN=Nc4cc3=N[C]2C(c2c1nc1C=C3N=NN=C3[CH]c1n2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(C2=C1N=c1cc3N=NN=c3cc1[N]2)(C)C.C[C]1[C]2N=c3cc4N=NN=c4cc3N=C2C(C2=C1[N]c1cc3=NN=Nc3cc1=N2)(C)C.C[C]1c2nc3=C[C]4N=NN=C4C=c3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.C[C]1c2nc3C=C4N=NN=C4[CH]c3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C,0,0
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O-][C]=O.[Zn][Zn],0.511753975,14.4970936071,-4.463447869894139,-5.0119965282273,10.72389,0.6878759999999999,[Zn][Zn],[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O-][C]=O,0,1
[Co][O]1[Co][O]([Co]1)[Co].[O-]C(=O)COc1cc(OCC(=O)[O-])cc(c1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,0.474906297,1.4789805711,-4.292494547118078,-5.145099108992357,4.28921,1.48205,[Co][O]1[Co][O]([Co]1)[Co],[O-]C(=O)COc1cc(OCC(=O)[O-])cc(c1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,0,0
[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]c1cccc2c1nc(C=Cc1cccnc1)cc2,0.451674045,7.826249359299999,-4.525332187898327,-4.933551073020178,8.66526,1.00954,[Cd],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]c1cccc2c1nc(C=Cc1cccnc1)cc2,0,0
[Co].[O-]C(=O)C.[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],1.72984423,3.0556604949,-3.4831659448080288,-4.3670600892030444,5.44436,1.35551,[Co],[O-]C(=O)C.[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-],0,0
I[Cu][Cu]I.[Cu][Cu].[Cu][Cu](I)I.[O-]C(=O)c1cncc(c1)C(=O)[O-],0.855619081,6.9341605952,-3.9797050269152736,-4.808920838159438,9.78266,1.19807,I[Cu][Cu]I.[Cu][Cu].[Cu][Cu](I)I,[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0
[C]#N.[C]#[C].[Cu].c1cnc(cn1)c1cc(cc(n1)c1cnccn1)c1ccncc1,0.990117199,1.2440261169,-3.4563379004437134,-4.260737072017169,4.36706,1.44082,[Cu],[C]#N.[C]#[C].c1cnc(cn1)c1cc(cc(n1)c1cnccn1)c1ccncc1,0,0
[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-].[Zn][O]1[Zn][O]([Zn]1)[Zn],2.135833194,12.5309253018,-3.1009316858860947,-4.820126628307788,6.75938,0.7771800000000001,[Zn][O]1[Zn][O]([Zn]1)[Zn],[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],0,1
C1=C[N]C=N1.C1=N[CH]C=N1.[Cu].[Zn],1.027478267,5.9187122515,-4.111594709185838,-4.786684163824553,5.26933,1.1789,[Cu].[Zn],C1=C[N]C=N1.C1=N[CH]C=N1,0,0
[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])[CH]c1ccc(cc1)C(=O)[O-],0.882835367,4.8198361125,-4.020632846752274,-4.9394003590652575,7.944889999999999,1.30315,[Cd],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])[CH]c1ccc(cc1)C(=O)[O-],0,0
[In]O[In].[O-]C(=O)C(=O)[O-],1.177616903,5.3659522501,-4.120016932378164,-4.965696483492408,6.42663,1.58208,[In]O[In],[O-]C(=O)C(=O)[O-],0,0
[Mg].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],6.69728889,10.0230777659,-2.297297253134776,-4.457256710996246,6.45449,0.8607400000000001,[Mg],[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],1,1
N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)[C]1C=NN=C1.[Ni],1.622166314,14.2615148818,-3.955687637396955,-4.7089865460346205,14.59149,0.7520859999999999,[Ni],N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)[C]1C=NN=C1,0,1
N1=C[C](C=N1)c1cc(cc(c1)C1=CN=N[CH]1)C1=C[N]N=C1.[Co].[N]1N=CC(=C1)c1cc(cc(c1)C1=CN=N[CH]1)C1=CN=N[CH]1,1.779834401,7.2420055488,-3.8364808374301216,-4.561943636709811,6.296930000000001,1.00241,[Co],N1=C[C](C=N1)c1cc(cc(c1)C1=CN=N[CH]1)C1=C[N]N=C1.[N]1N=CC(=C1)c1cc(cc(c1)C1=CN=N[CH]1)C1=CN=N[CH]1,0,0
[Eu].[O-]C(=O)C.[O-]C(=O)c1cc(cc(c1)c1cc(nc(c1)c1ccncc1)c1ccncc1)C(=O)[O-],1.657396821,2.1429416682,-2.353150444024445,-4.267525018619418,5.19808,1.44359,[Eu],[O-]C(=O)C.[O-]C(=O)c1cc(cc(c1)c1cc(nc(c1)c1ccncc1)c1ccncc1)C(=O)[O-],0,0
CC(=[NH]C1CCCCC1[NH]=C([CH]C(=O)C)C)[CH]C(=O)C.[La],1.832557028,2.682764938,-3.214092439391337,-4.9748826430576125,4.32077,1.26449,[La],CC(=[NH]C1CCCCC1[NH]=C([CH]C(=O)C)C)[CH]C(=O)C,0,0
NC1=NN=N[N]1.[Cu].[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-].[O],0.021310182,1.8219453399,-5.7220860843459205,-5.9242560085014855,3.82713,1.89411,[Cu].[O],NC1=NN=N[N]1.[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-],0,0
[O-]C(=O)C=CC(=O)[O-].[Zn].n1ccc(cc1)C(C(c1ccncc1)Cc1ccncc1)Cc1ccncc1,0.939055824,4.4877325789,-4.093037678084844,-5.117702060080148,4.48241,1.23359,[Zn],[O-]C(=O)C=CC(=O)[O-].n1ccc(cc1)C(C(c1ccncc1)Cc1ccncc1)Cc1ccncc1,0,0
N#Cc1cc(C#N)cc(c1Oc1cc(cc(c1)Oc1c(C#N)cc(cc1C#N)C#N)Oc1c(C#N)cc(cc1C#N)C#N)C#N.[Ag],0.597133836,10.8712326621,-4.351780547504801,-4.8657017405250444,7.79568,0.8232269999999999,[Ag],N#Cc1cc(C#N)cc(c1Oc1cc(cc(c1)Oc1c(C#N)cc(cc1C#N)C#N)Oc1c(C#N)cc(cc1C#N)C#N)C#N,0,1
[Cd].[O-]C(=O)c1cc(cc(c1NC1CCC(CC1)Nc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],3.673668114,5.1287076477,-2.4986462845851904,-4.68192204960349,4.85728,1.4674200000000002,[Cd],[O-]C(=O)c1cc(cc(c1NC1CCC(CC1)Nc1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],1,0
[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1.[Zn],1.612165611,2.6632719677,-3.3493943054097577,-4.121079135702821,4.76443,1.2266,[Zn],[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1,0,0
[Mn][Mn].[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-],1.155175396,9.4688672729,-4.109429211761249,-4.707196973529992,5.06012,0.990442,[Mn][Mn],[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-],0,1
[Co].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,0.707770476,2.7442917214,-4.089496723607256,-4.523585772842679,4.33279,1.23597,[Co],n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,0,0
[Cu][Cu].[O-]C(=O)[C]1[C][C]([C][C]([C]1)C(=O)[O-])C(=O)[O-],0.46625744,10.2787571019,-4.42078135350686,-5.047788941891331,13.16154,0.868575,[Cu][Cu],[O-]C(=O)[C]1[C][C]([C][C]([C]1)C(=O)[O-])C(=O)[O-],0,1
[Ce].[Mo].[O-]C(=O)c1cccc(n1)C(=O)[O-].[O],4.232808843,2.0732742263,-0.3288049338288688,-5.887451969842429,6.22291,2.12393,[Ce].[Mo].[O],[O-]C(=O)c1cccc(n1)C(=O)[O-],1,0
[O-]C(=O)c1cc(cc(c1)c1ccc(c(c1)O)C(=O)[O-])C(=O)[O-].[Tb],2.410362369,9.2890445918,-3.1219581467013926,-5.031650629214263,11.52321,1.0394,[Tb],[O-]C(=O)c1cc(cc(c1)c1ccc(c(c1)O)C(=O)[O-])C(=O)[O-],0,1
CCCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[C][C][C][C]Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co],0.265211117,1.3211215969,-4.652566547080563,-5.153259713243972,6.20906,1.42467,[Co],CCCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[C][C][C][C]Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0
CCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],0.248441201,3.0412867375,-4.780934422480374,-5.298286123412666,7.11279,1.37449,[Zn],CCOc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0
[O-]C(=O)c1ccc(cc1)CN1CCN(CCN(CC1)Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[Zn],4.81099192,8.4969646286,-3.2024637922745867,-4.339792150821141,5.4510000000000005,1.0124799999999998,[Zn],[O-]C(=O)c1ccc(cc1)CN1CCN(CCN(CC1)Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-],1,1
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(OC[C]2[C][C]2)cc(c1)C(=O)[O-].[Zn],0.117435013,0.8889565909,-5.056140592634272,-5.629074461791593,5.32571,1.50815,[Zn],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(OC[C]2[C][C]2)cc(c1)C(=O)[O-],0,0
[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn][Zn].c1ccc(cn1)C1=N[N]C(=N[N]1)c1cccnc1,2.540448582,5.8168379122000005,-2.9449926594732614,-4.4022302446566055,5.89761,1.1437700000000002,[Zn][Zn],[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].c1ccc(cn1)C1=N[N]C(=N[N]1)c1cccnc1,0,0
